permit_date,status,closed_date,store_name,address,phone,latitude,longitude,multi_use,total_area
2017-01-23,영업/정상,,씨유중곡스미점,"서울특별시 광진구 천호대로115길 9, 1층 (중곡동)",,450459.872733817,207299.157944909,N,6.6
2023-04-26,영업/정상,,씨유구의세종사이버대점,"서울특별시 광진구 천호대로132길 18, 1층 (구의동)",,449755.826611877,207827.166375357,N,3.3
2022-01-18,영업/정상,,씨유(CU)광진군자점,"서울특별시 광진구 긴고랑로10길 31, 1층 (중곡동)",,451028.317525745,206978.736672669,N,3.3
2023-02-08,영업/정상,,(주)티제이커머스씨유세종대학생회관점,"서울특별시 광진구 능동로 209, 세종대학교 1층 (군자동)",,449832.323358171,206481.062740469,N,3.3
2021-10-05,영업/정상,,씨유화양공원점,"서울특별시 광진구 동일로24길 94, 1층 (화양동)",,448908.450714283,206118.681183477,N,3.3
2020-04-27,영업/정상,,씨유능동타운점,"서울특별시 광진구 능동로32길 90, 1층 (능동)",02 4522361,450142.144892436,207283.823989816,N,6.6
2020-01-22,영업/정상,,씨유세종대대양에이아이센터,"서울특별시 광진구 능동로 209, 세종대학교대양AI센터 1층 (군자동)",,449832.323358171,206481.062740469,N,3.3
2024-05-07,영업/정상,,씨유(CU) 자양롯데캐슬정문점,"서울특별시 광진구 뚝섬로 471, 1층 507, 508호 (자양동)",,,,N,3.3
2024-04-26,영업/정상,,씨유(CU)한강르네상스 뚝섬2호점,"서울특별시 광진구 강변북로 2210, 뚝섬 2호 매점 (자양동)",,447642.163714896,205607.186171597,N,3.3
2020-07-27,영업/정상,,씨유(CU)중곡용마산점,"서울특별시 광진구 긴고랑로15길 16, 1층 (중곡동)",,451164.239846803,207309.570929201,N,3.3
2024-03-08,영업/정상,,씨유 자양으뜸점,"서울특별시 광진구 자양번영로3길 11, 1층 (자양동)",,447717.232996129,206501.276607571,N,3.3
2024-02-21,영업/정상,,씨유(CU) 광장파크빌점,"서울특별시 광진구 아차산로 549, 1016동 107~109 일부호 (광장동, 광장현대파크빌)",,449103.205201495,208902.730986087,N,3.3
2023-03-08,영업/정상,,씨유아차산본점,"서울특별시 광진구 자양로 314, 1층 101, 102, 103호 (구의동, 프레빌)",,450120.326090084,208200.183346175,N,8.0
2023-03-27,영업/정상,,씨유 광진광남점,"서울특별시 광진구 아차산로70길 26, 1층 101호 (광장동, 광희현대타워)",,448861.36946648,208873.295567478,N,6.0
2022-11-18,영업/정상,,씨유(CU) 중곡무니점,"서울특별시 광진구 용마산로 86, 무니빌딩 1층 (중곡동)",,450999.743702816,207669.123937918,N,3.3
2021-07-08,영업/정상,,씨유자양쥬니점,"서울특별시 광진구 뚝섬로35길 9, 한라아파트 상가에이동 105,106호 (자양동)",,448158.641460407,206120.623915253,N,3.3
2020-06-18,영업/정상,,씨유뉴광진구의점,"서울특별시 광진구 자양로18길 16, 1층 (구의동)",,448364.314137166,207391.718494455,N,3.3
2022-10-27,영업/정상,,씨유(CU)능동빌리지점,"서울특별시 광진구 천호대로120길 15, 1층 101호 (능동)",02499 8373,450131.919912941,207585.780544461,N,3.3
2022-09-26,영업/정상,,씨유구의중앙점,"서울특별시 광진구 아차산로57길 4, 풍강빌딩 1층 (구의동)",02  457 3305,448500.429311766,207736.311232666,N,6.6
2018-09-03,영업/정상,,씨유(CU)중곡2동점,"서울특별시 광진구 긴고랑로22길 52, 1층 102호 (중곡동, 대영빌라트)",,450750.292657683,207276.600790023,N,6.6
2015-10-21,영업/정상,,씨유자양뚝섬로점,"서울특별시 광진구 능동로3라길 16, 1층 (자양동)",02 4651922,448046.820022478,205677.183650652,N,6.6
2021-02-16,영업/정상,,씨유(cu)군자본점,"서울특별시 광진구 동일로60길 40, 영범빌딩 1층 (군자동)",,450615.171880308,206597.600969816,N,3.3
2016-11-17,영업/정상,,씨유(cu)뉴화양본점,"서울특별시 광진구 아차산로25길 45, 1층 (화양동)",,449011.540857476,205883.310701856,N,6.6
2017-01-03,영업/정상,,씨유광진군자로점,"서울특별시 광진구 군자로 101, 1층 (군자동)",,450006.217157607,206226.550478409,N,6.6
2018-07-17,영업/정상,,씨유편의점,"서울특별시 광진구 자양로 96, 1층 (자양동)",,448232.403187238,207352.393518236,N,6.6
2018-05-03,영업/정상,,씨유중곡대성점,"서울특별시 광진구 면목로 161, 중곡빌딩 1층 (중곡동)",02499 1518,451719.329086886,207176.529121066,N,6.6
2018-05-09,영업/정상,,씨유[CU] 뉴광진구의로점,"서울특별시 광진구 아차산로63길 27, 1층 (구의동)",,448698.920350903,208072.152236544,N,6.6
2017-06-12,영업/정상,,씨유(CU)능동사거리점,"서울특별시 광진구 능동로32길 11, 1층 (능동)",,450332.372452532,206943.440041413,N,3.3
2018-03-15,영업/정상,,씨유(CU)자양팰리스점,"서울특별시 광진구 아차산로 345, 래미안프리미어팰리스 1층 122호 (자양동)",,448386.668907366,207135.958384677,N,6.6
2018-03-28,영업/정상,,씨유중곡중마점,"서울특별시 광진구 동일로72길 9, 1층 (중곡동)",,451543.174223077,206840.502858214,N,6.6
2018-02-01,영업/정상,,씨유(Cu)자양진덕점,"서울특별시 광진구 자양로15길 51-1, 진덕빌딩 1층 (자양동)",,448097.298373105,207065.317598467,N,6.6
2018-04-05,영업/정상,,씨유자양번영로점,"서울특별시 광진구 자양번영로 56-1, 1층 (자양동)",,448043.25869992,206679.812031994,N,6.6
2018-11-30,영업/정상,,씨유중곡신향점,"서울특별시 광진구 용마산로24길 14, 1층 (중곡동)",,451434.142903478,207670.24509546,N,6.6
2022-07-13,영업/정상,,씨유(CU)자양동백점,"서울특별시 광진구 아차산로 354, 1층 (자양동)",,448266.814327441,207173.445312146,N,3.3
2022-05-26,영업/정상,,씨유(CU) 건대입구역점,"서울특별시 광진구 아차산로 244, 상가1층 나1호 1/3호 (자양동)",,448605.479182886,206135.089385369,N,3.3
2022-05-24,영업/정상,,씨유(cu)광진두영점,"서울특별시 광진구 영화사로 52, 1층 (중곡동)",,450372.583224238,208067.268082914,N,3.3
2021-01-19,영업/정상,,씨유(CU)자양대박점,"서울특별시 광진구 자양번영로6길 68, 1층 (자양동)",,447689.318105309,206926.38189825,N,6.6
2020-12-11,영업/정상,,씨유자양이튼점,"서울특별시 광진구 능동로 68, 이튼타워리버1차 1층 101호 (자양동)",,448297.963860543,206088.852238736,N,6.6
2018-08-08,영업/정상,,씨유구의가락점,"서울특별시 광진구 광나루로36길 69, 1층 (구의동, 대영주택)",,448844.342304734,207517.266219936,N,6.6
2025-01-21,영업/정상,,씨유 자양월드점,"서울특별시 광진구 능동로4길 85, 1층 (자양동)",,447658.979548901,206224.046125962,N,10.0
2024-12-16,영업/정상,,씨유(CU)군자오거리점,"서울특별시 광진구 면목로3길 43, 1층 (군자동)",,450407.971516894,206420.135766468,N,3.3
2024-12-04,영업/정상,,씨유 광진스타점,"서울특별시 광진구 아차산로60길 9, 다온플러스 1층 (구의동)",,448440.947430098,208069.63545278,N,3.3
2025-01-13,영업/정상,,씨유자양점,"서울특별시 광진구 뚝섬로38길 12, 1층 (자양동)",,447931.25478067,206360.40017932,N,5.0
2023-11-30,영업/정상,,씨유 화양대박점,"서울특별시 광진구 능동로13길 70-1, 1층 (화양동)",,449180.545620281,206047.289736123,N,6.6
2023-10-27,영업/정상,,씨유 용마행운점,"서울특별시 광진구 천호대로117길 54, 1층 (중곡동)",,450569.029556482,207472.79400103,N,3.3
2019-05-24,영업/정상,,씨유 상계하이츠점,"서울특별시 노원구 노원로28길 9, 중앙하이츠아파트 상가동 101,104호 (상계동)",,461264.678567299,206011.063805134,N,3.3
2023-09-12,영업/정상,,씨유 노원나래점,"서울특별시 노원구 상계로7길 40, 지하1층 (상계동)",,461795.268796252,205618.929181457,N,6.6
2019-02-22,영업/정상,,씨유과학기술대생활관점,"서울특별시 노원구 공릉로 232, 서울과학기술대학교,성림학사 (공릉동)",02  977 5818,458960.471391303,206981.454072644,N,16.5
2023-07-24,영업/정상,,씨유 중계 매일점,"서울특별시 노원구 섬밭로 285, 1층 103호 (중계동, 중계그린아파트)",,459828.599563431,205405.07812561,N,3.3
2024-10-10,영업/정상,,씨유 월계사슴점,"서울특별시 노원구 월계로55길 3, 사슴아파트 (월계동)",,458821.008483722,205199.04912643,N,21.65
2024-09-10,영업/정상,,씨유 노원금호점,"서울특별시 노원구 상계로5길 32, 금호프라자 지상1층 102, 103호 (상계동)",,461640.694067429,205473.650087193,N,3.3
2019-09-03,영업/정상,,씨유월계그랑빌점,"서울특별시 노원구 마들로 31, 주상가동 1동 124, 125호 (월계동, 그랑빌아파트)",02  949 3579,457275.799282625,205984.15211292,N,7.0
2019-05-17,영업/정상,,씨유 상계불암점,"서울특별시 노원구 덕릉로 730, 109, 110호 (상계동, 상계불암대림아파트)",,462316.359723979,206738.273307219,N,3.3
2019-05-13,영업/정상,,씨유 중계주공5단지점,"서울특별시 노원구 중계로 230, 제2상가동 105호 (중계동, 중계5단지주공아파트)",,461164.120761815,206630.714120071,N,9.9
2024-07-04,영업/정상,,씨유중계위성점(서울노원북부지역자활센터,"서울특별시 노원구 한글비석로 231, 위성프라자 1층 103,104호 (중계동)",,460650.273448306,206663.402245754,N,3.3
2022-03-28,영업/정상,,씨유 공릉마중점,"서울특별시 노원구 동일로183길 9, CU편의점 1층 (공릉동)",,457858.265073743,206386.892157069,N,3.3
2022-02-11,영업/정상,,씨유 태릉역점,"서울특별시 노원구 동일로173길 13, 1층 (공릉동)",,457335.537088035,206503.087584691,N,3.3
2019-08-23,영업/정상,,씨유,"서울특별시 노원구 광운로 21, 광운대학교 기숙사 (월계동)",,457534.8765678,204993.214343219,N,3.3
2019-12-17,영업/정상,,씨유 신중계상아점,"서울특별시 노원구 섬밭로 263, 롯데상가 1층 102호, 103호 (중계동)",,459604.311547098,205445.843883297,N,0.0
2024-06-20,영업/정상,,씨유 상계상원점,"서울특별시 노원구 한글비석로54길 116, 상계주공아파트(13단지) 1층 120호 (상계동)",,462881.259013275,205260.409755738,N,3.3
2024-06-26,영업/정상,,씨유 수락산길점,"서울특별시 노원구 동일로242길 67, 1층 (상계동)",,463590.004123051,205134.216794629,N,7.0
2015-01-14,영업/정상,,씨유서울과기대점,서울특별시 노원구 공릉로 229 (공릉동),,458583.956524986,206674.120020391,N,6.0
2014-09-17,영업/정상,,씨유 노원공릉점,"서울특별시 노원구 동일로178길 18, 1층 (공릉동)",02 9489220,457652.170753614,206610.593763272,N,6.6
2014-01-08,영업/정상,,씨유(CU) 상계 소영점,"서울특별시 노원구 노원로 560, 1층 101,102,103호 (상계동)",,462133.599183677,204935.498426011,N,9.15
2015-05-12,영업/정상,,씨유하계대진점,"서울특별시 노원구 공릉로58길 148, 1층 (하계동)",,459378.252378921,206659.011086517,N,5.0
2012-08-16,영업/정상,,씨유서울과학기술대1관점,"서울특별시 노원구 공릉로 232, 1층 111,111-1호 (하계동, 서울과학기술대 제1학생회관)",02  977 3938,459132.279508497,206751.9128851,N,13.2
2010-09-08,영업/정상,,씨유상계주공점,"서울특별시 노원구 동일로 1345 (상계동,인천빌딩 지상1층)",07041093572,460703.536575497,205391.413890352,N,10.0
2010-10-21,영업/정상,,씨유당고개역점,,936 0964,,,N,10.0
2009-03-24,영업/정상,,씨유서울과학기술대학교2관점,"서울특별시 노원구 공릉로 232, 105호 (공릉동, 제2학생회관1층)",02  977 3937,458960.471391303,206981.454072644,N,16.5
2020-01-16,영업/정상,,씨유(CU) 서울여대후문점,"서울특별시 노원구 화랑로51길 18, 1층 (공릉동)",,457964.699655165,207849.086484736,N,15.0
2014-04-17,영업/정상,,씨유 공릉과기대점,"서울특별시 노원구 동일로184길 56, 102호 (공릉동)",,458014.020238623,206704.752515964,N,4.0
2018-05-23,영업/정상,,씨유(CU)중계주공 3&4단지점,"서울특별시 노원구 한글비석로 325, 사랑샘유치원 1층 112,113호 (중계동)",,461559.743384567,206787.785139191,N,3.3
2024-04-16,영업/정상,,씨유 상계오피앙점,"서울특별시 노원구 동일로 1701, 1층 114,115, 116호 (상계동, 희성오피앙)",,464208.305428933,204772.500639238,N,3.3
2023-06-01,영업/정상,,씨유 하계청구점,"서울특별시 노원구 동일로207길 184, 학여울청구아파트 상가에이동 지하1층 1호 (하계동)",,459333.879372182,205344.664263273,N,3.3
2023-04-19,영업/정상,,씨유노원보미점,"서울특별시 노원구 상계로 32, 노원역 보미 더 클래스 오피스텔 지상1층 101, 102호 (상계동)",,461407.342888464,205100.998768161,N,3.0
2024-04-22,영업/정상,,씨유상계하모니점,"서울특별시 노원구 수락산로 190, 희락상가아파트 1층 101호 (상계동)",,463199.356724032,204979.663454668,N,3.3
2024-02-27,영업/정상,,씨유 월계주공점,"서울특별시 노원구 초안산로 7, 월계2단지주공아파트 1층 104호 (월계동, 월계2단지주공아파트)",,458469.881339606,204773.882906379,N,3.3
2024-03-12,영업/정상,,씨유 상계미도점,"서울특별시 노원구 덕릉로 459-18, 1층 116,117,118호 (상계동, 미도아파트)",,460429.879161878,205309.755822239,N,3.3
2023-03-29,영업/정상,,씨유 공릉녹주점,"서울특별시 노원구 동일로177길 29, 1층 (공릉동, 녹주아파트)",,457568.743857712,206354.746451299,N,3.3
2021-11-02,영업/정상,,씨유 중계벽산점,"서울특별시 노원구 덕릉로77길 5, 상가동 102,103호 (중계동, 벽산아파트)",,461325.99474696,206421.543397305,N,6.6
2021-11-11,영업/정상,,씨유(CU마트)광운대원룸점,서울특별시 노원구 광운로15길 23 (월계동),070 43001540,457690.578254073,205045.723535019,N,9.9
2021-09-08,영업/정상,,씨유 공릉모아점,"서울특별시 노원구 동일로 1081, 타이어 프로 1층 상가호 (공릉동)",,458229.34499581,206312.694295246,N,56.2
2020-08-25,영업/정상,,씨유 공릉철길공원점,"서울특별시 노원구 공릉로37길 17, 성도교회 1층 (공릉동)",,457888.166610076,206854.539647691,N,3.3
2020-07-17,영업/정상,,씨유 노원 보람점,"서울특별시 노원구 한글비석로 477, 백운유치원 1층 (상계동)",,462427.962749735,205665.271141022,N,3.3
2020-10-28,영업/정상,,씨유(cu) 공릉 미르점,"서울특별시 노원구 동일로197길 11, 공삼빌딩 (공릉동)",,458461.197033155,206170.643203398,N,3.3
2024-05-31,영업/정상,,씨유 노원한신점,"서울특별시 노원구 한글비석로48길 8, 1층 (상계동)",,462470.560668436,205875.611696132,N,3.3
2017-12-14,영업/정상,,씨유월계서광점,"서울특별시 노원구 마들로1길 44, 상가동 1층 101호 (월계동, 서광아파트)",02 9486953,457868.070486447,205660.964261408,N,3.3
2021-03-02,영업/정상,,씨유 상계계상점,"서울특별시 노원구 한글비석로41가길 1, 1층 (상계동)",,462178.931566779,205967.795452115,N,6.6
2012-05-21,영업/정상,,씨유(상계현대점),,02  938 3579,,,N,6.6
2022-08-25,영업/정상,,씨유 상계대림점,"서울특별시 노원구 상계로 193-14, 상계대림쇼핑센타 1층 125,126호 (상계동, 상계대림아파트)",,462297.430479316,206505.335540436,N,3.3
2022-08-25,영업/정상,,씨유 태릉엠코점,"서울특별시 노원구 동일로 986, 102동 132A,132B호 (공릉동, 노원 프레미어스 엠코)",,457357.219230872,206659.562560773,N,3.3
2023-09-20,영업/정상,,씨유 수락백억점,"서울특별시 노원구 동일로248길 16, 상가동 지상1층 104, 105호 (상계동, 수락파크빌아파트)",,464099.692139359,204960.438272562,N,3.3
2020-12-23,영업/정상,,씨유 상계주공 4단지점,"서울특별시 노원구 동일로 1356, 상가동 1층 109호 (상계동, 상계주공4단지아파트)",,460856.264207739,205421.148836089,N,2.0
2018-11-16,영업/정상,,씨유 노원수락산역점,"서울특별시 노원구 동일로242가길 31, 1층 (상계동)",,463884.171337822,204851.458602114,N,6.6
